zone_name|province_name|ae_type|crop_name|ext_harvest|ext_cost|norm_harvest|norm_cost|int_harvest|int_cost|toch_harvest|toch_cost|
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|1.4. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные|2.3|6500|3.3|7710|4.6|6450|6.5|4860
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|2.2|6700|3.1|8000|4.4|6750|6.2|5570
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|1.6. Дерново-подзолистые тяжелосуглинистые и легкоглинистые освоенные|2.2|6700|3.1|8000|4.4|6750|6.2|5570
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|1.7. Дерново-подзолистые супесчаные, подстилаемые суглинками|2.1|7000|3.0|8430|4.3|7050|6.0|5860
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|1.8. Дерново-подзолистые супесчаные|2.1|7000|3.0|8430|4.3|7050|6.0|5860
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|2.1|7200|2.9|8570|4.1|7200||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|2.1|7200|2.9|8570|4.1|7200||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.3. Дерново-подзолистые тяжелосуглинистые и легкоглинистые среднеокультуренные с участием слабосмытых.|2.1|7200|2.9|8570|4.1|7200||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.4. Дерново-подзолистые суглинистые освоенные|2.0|7400|2.8|8850|4.1|7350||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.5. Дерново-подзолистые супесчаные подстилаемые суглинками и глинами|1.9|8000|2.6|9570||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|2.6. Дерново-подзолистые супесчаные|1.9|8000|2.6|9570||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|3.1. Дерново-подзолистые средне- и легкосуглинистые почвы со слабо- и среднесмытыми на склонах 3-5о холодных экспозиций.|2.0|7700|2.7|9140||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|3.2. Дерново-карбонатные выщелоченные со слабо- и среднесмытыми на склонах холодных экспозиций.|2.0|7700|2.7|9140||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|3.3. Дерново-подзолистые среде- и легкосуглинистые почвы со слабо-, средне- и сильносмытыми на склонах теплых экспозиций |2.0|7500|2.8|9000||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|3.4. Дерново-карбонатные выщелоченные со слабо-, средне- и сильносмытыми на склонах теплых экспозиций.|2.0|7500|2.8|9000||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|5.1. Дерново-подзолистые слабоглееватые|2.0|7500||||||
Южно-таежно-лесная зона|Среднерусская провинция|Озимое тритикале|5.2. Дерново-подзолистые глееватые супесчаные|1.7|9000||||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|1.1. Дерново-подзолистые средне- и легкосуглинистые культурные|1.7|7060|3.0|8300|4.5|6000|6.5|4920
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|1.2. Дерново-карбонатные выщелоченные и серые лесные ополий|1.7|7060|3.0|8300|4.5|6000|6.5|4920
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|1.3. Дерново-подзолистые тяжелосуглинистые культурные|1.7|7060|3.0|8300|4.5|6000|6.5|4920
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|1.4. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные|1.6|7500|2.8|8870|4.2|6400||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|1.5|7700|2.7|9300||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|1.4|8400|2.5|10020||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|1.4|8400|2.5|10020||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|2.3. Дерново-подзолистые тяжело- и легкоглинистые среднеокультуренные с участием слабосмытых.|1.4|8400||||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровая пшеница|2.4. Дерново-подзолистые суглинистые освоенные|1.4|8600||||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|1.1. Дерново-подзолистые средне- и легкосуглинистые культурные|2.1|5710|3.2|6880|4.8|5630|6.8|4710
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|1.2. Дерново-карбонатные выщелоченные и серые лесные ополий|2.1|5710|3.2|6880|4.8|5630|6.8|4710
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|1.3. Дерново-подзолистые тяжелосуглинистые культурные|2.1|5710|3.2|6880|4.8|5630|6.8|4710
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|1.4. Дерново-подзолистые средне- и Легкосуглинистые среднеокультуренные|2.0|6100|2.9|7380|4.5|6010||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|1.5. Дерново-подзолистые средне- и легкосуглинистые освоенные|1.86|6400|2.9|7760||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|2.1. Дерново-карбонатные выщелоченные серые лесные ополий с участием слабосмытых.|1.86|6400|2.9|7760||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|2.2. Дерново-подзолистые средне- и легкосуглинистые среднеокультуренные.|1.7|6900|2.7|8260||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|2.3. Дерново-подзолистые тяжело- и легкоглинистые среднеокультуренные с участием слабосмытых.|1.7|6900||||||
Южно-таежно-лесная зона|Среднерусская провинция|Яровой ячмень|2.4. Дерново-подзолистые суглинистые освоенные|1.7|6900||||||
